200,0.0
201,1.0
202,-1.0
203,0.0
204,0.0
205,0.0
206,-1.0
207,1.0
208,1.0
209,-1.0
210,0.0
211,1.0
212,3.0
213,2.0
214,0.0
215,1.0
216,1.0
217,0.0
218,0.0
219,-1.0
220,1.0
221,2.0
222,0.0
223,0.0
224,0.0
225,1.0
226,0.0
227,-1.0
228,3.0
229,2.0
230,0.0
231,-1.0
232,-1.0
233,1.0
234,0.0
235,1.0
236,-1.0
237,0.0
238,-3.0
239,1.0
240,3.0
241,1.0
242,1.0
243,-4.0
244,1.0
245,3.0
246,0.0
247,2.0
248,2.0
249,0.0
250,0.0
251,5.0
252,1.0
253,-1.0
254,4.0
255,1.0
256,2.0
257,3.0
258,0.0
259,1.0
260,1.0
261,0.0
262,0.0
263,0.0
264,-2.0
265,-3.0
266,-2.0
267,1.0
268,2.0
269,3.0
270,2.0
271,0.0
272,1.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,3.0
279,0.0
280,2.0
281,2.0
282,4.0
283,-1.0
284,0.0
285,1.0
286,0.0
287,1.0
288,4.0
289,3.0
290,-1.0
291,3.0
292,1.0
293,3.0
294,3.0
295,2.0
296,2.0
297,0.0
298,0.0
299,1.0
300,-1.0
301,-1.0
302,2.0
303,1.0
304,3.0
305,-1.0
306,4.0
307,3.0
308,1.0
309,2.0
310,0.0
311,3.0
312,1.0
313,2.0
314,4.0
315,0.0
316,0.0
317,4.0
318,0.0
319,2.0
320,0.0
321,0.0
322,2.0
323,1.0
324,5.0
325,0.0
326,2.0
327,3.0
328,-1.0
329,0.0
330,2.0
331,3.0
332,1.0
333,4.0
334,2.0
335,0.0
336,4.0
337,3.0
338,4.0
339,0.0
340,4.0
341,1.0
342,0.0
343,4.0
344,6.0
345,-1.0
346,-1.0
347,0.0
348,1.0
349,3.0
350,1.0
351,4.0
352,-1.0
353,4.0
354,0.0
355,3.0
356,1.0
357,0.0
358,1.0
359,0.0
360,1.0
361,3.0
362,2.0
363,1.0
364,4.0
365,-1.0
366,3.0
367,3.0
368,2.0
369,5.0
370,2.0
371,2.0
372,4.0
373,3.0
374,0.0
375,3.0
376,3.0
377,4.0
378,2.0
379,2.0
380,1.0
381,1.0
382,5.0
383,2.0
384,3.0
385,2.0
386,1.0
387,8.0
388,1.0
389,-1.0
390,0.0
391,3.0
392,0.0
393,-1.0
394,2.0
395,0.0
396,1.0
397,-1.0
398,6.0
399,0.0
400,3.0
401,4.0
402,1.0
403,2.0
404,0.0
405,2.0
406,1.0
407,-1.0
408,0.0
409,5.0
410,-2.0
411,1.0
412,3.0
413,0.0
414,4.0
415,2.0
416,2.0
417,-2.0
418,2.0
419,3.0
420,3.0
421,2.0
422,0.0
423,2.0
424,4.0
425,5.0
426,6.0
427,6.0
428,2.0
429,4.0
430,4.0
431,7.0
432,3.0
433,3.0
434,2.0
435,0.0
436,1.0
437,4.0
438,1.0
439,2.0
440,2.0
441,3.0
442,1.0
443,-1.0
444,2.0
445,2.0
446,1.0
447,6.0
448,3.0
449,6.0
450,4.0
451,2.0
452,3.0
453,1.0
454,4.0
455,3.0
456,4.0
457,10.0
458,3.0
459,2.0
460,10.0
461,7.0
462,2.0
463,-1.0
464,1.0
465,2.0
466,-1.0
467,2.0
468,3.0
469,-1.0
470,2.0
471,1.0
472,0.0
473,3.0
474,3.0
475,3.0
476,-1.0
477,3.0
478,0.0
479,4.0
480,1.0
481,3.0
482,3.0
483,5.0
484,5.0
485,0.0
486,2.0
487,3.0
488,2.0
489,4.0
490,2.0
491,0.0
492,2.0
493,3.0
494,1.0
495,7.0
496,1.0
497,2.0
498,1.0
499,5.0
500,4.0
501,2.0
502,1.0
503,2.0
504,7.0
505,-1.0
506,2.0
507,2.0
508,3.0
509,2.0
510,4.0
511,2.0
512,5.0
513,3.0
514,-1.0
515,-1.0
516,0.0
517,3.0
518,7.0
519,3.0
520,4.0
521,0.0
522,5.0
523,0.0
524,0.0
525,1.0
526,2.0
527,1.0
528,2.0
529,1.0
530,1.0
531,1.0
532,5.0
533,9.0
534,5.0
535,6.0
536,2.0
537,2.0
538,8.0
539,5.0
540,2.0
541,0.0
542,-2.0
543,0.0
544,0.0
545,4.0
546,7.0
547,0.0
548,0.0
549,8.0
550,3.0
551,7.0
552,0.0
553,1.0
554,4.0
555,6.0
556,0.0
557,4.0
558,4.0
559,1.0
560,4.0
561,0.0
562,3.0
563,2.0
564,2.0
565,4.0
566,2.0
567,-1.0
568,5.0
569,1.0
570,4.0
571,4.0
572,2.0
573,4.0
574,8.0
575,2.0
576,0.0
577,3.0
578,0.0
579,6.0
580,3.0
581,2.0
582,4.0
583,1.0
584,-1.0
585,3.0
586,0.0
587,3.0
588,4.0
589,7.0
590,4.0
591,1.0
592,1.0
593,7.0
594,2.0
595,-1.0
596,3.0
597,4.0
598,-2.0
599,2.0
600,5.0
601,2.0
602,10.0
603,5.0
604,3.0
605,-1.0
606,3.0
607,3.0
608,4.0
609,0.0
610,4.0
611,7.0
612,1.0
613,0.0
614,3.0
615,4.0
616,3.0
617,9.0
618,5.0
619,0.0
620,6.0
621,6.0
622,4.0
623,1.0
624,1.0
625,4.0
626,6.0
627,3.0
628,4.0
629,4.0
630,1.0
631,3.0
632,1.0
633,4.0
634,4.0
635,-1.0
636,7.0
637,3.0
638,7.0
639,9.0
640,6.0
641,6.0
642,-1.0
643,-2.0
644,2.0
645,0.0
646,6.0
647,0.0
648,4.0
649,5.0
650,3.0
651,4.0
652,2.0
653,3.0
654,4.0
655,3.0
656,5.0
657,6.0
658,2.0
659,6.0
660,1.0
661,3.0
662,3.0
663,6.0
664,12.0
665,2.0
666,1.0
667,0.0
668,-1.0
669,1.0
670,2.0
671,3.0
672,3.0
673,3.0
674,3.0
675,4.0
676,3.0
677,1.0
678,6.0
679,5.0
680,3.0
681,4.0
682,1.0
683,1.0
684,1.0
685,3.0
686,4.0
687,7.0
688,6.0
689,6.0
690,5.0
691,1.0
692,3.0
693,2.0
694,6.0
695,5.0
696,1.0
697,2.0
698,6.0
699,7.0
700,1.0
701,3.0
702,3.0
703,1.0
704,10.0
705,6.0
706,1.0
707,2.0
708,5.0
709,7.0
710,1.0
711,5.0
712,1.0
713,3.0
714,2.0
715,3.0
716,2.0
717,1.0
718,5.0
719,2.0
720,1.0
721,2.0
722,7.0
723,5.0
724,5.0
725,2.0
726,0.0
727,2.0
728,0.0
729,3.0
730,6.0
731,3.0
732,3.0
733,5.0
734,5.0
735,3.0
736,9.0
737,2.0
738,4.0
739,2.0
740,4.0
741,5.0
742,1.0
743,3.0
744,5.0
745,1.0
746,3.0
747,0.0
748,2.0
749,-3.0
750,4.0
751,-1.0
752,0.0
753,-1.0
754,-1.0
755,5.0
756,6.0
757,1.0
758,4.0
759,2.0
760,-1.0
761,5.0
762,3.0
763,1.0
764,4.0
765,0.0
766,0.0
767,3.0
768,5.0
769,3.0
770,5.0
771,2.0
772,8.0
773,-2.0
774,3.0
775,2.0
776,6.0
777,6.0
778,2.0
779,2.0
780,3.0
781,1.0
782,2.0
783,5.0
784,2.0
785,3.0
786,2.0
787,3.0
788,0.0
789,3.0
790,3.0
791,4.0
792,5.0
793,2.0
794,0.0
795,8.0
796,1.0
797,2.0
798,3.0
799,2.0
800,4.0
801,4.0
802,8.0
803,0.0
804,2.0
805,1.0
806,1.0
807,3.0
808,6.0
809,6.0
810,5.0
811,8.0
812,11.0
813,1.0
814,10.0
815,4.0
816,1.0
817,5.0
818,8.0
819,1.0
820,0.0
821,5.0
822,6.0
823,5.0
824,2.0
825,2.0
826,12.0
827,4.0
828,2.0
829,0.0
830,4.0
831,7.0
832,10.0
833,0.0
834,8.0
835,1.0
836,4.0
837,2.0
838,5.0
839,8.0
840,2.0
841,4.0
842,4.0
843,3.0
844,3.0
845,5.0
846,1.0
847,1.0
848,2.0
849,2.0
850,7.0
851,3.0
852,1.0
853,2.0
854,5.0
855,11.0
856,3.0
857,1.0
858,5.0
859,1.0
860,6.0
861,3.0
862,0.0
863,3.0
864,3.0
865,2.0
866,5.0
867,3.0
868,3.0
869,1.0
870,6.0
871,5.0
872,-1.0
873,6.0
874,3.0
875,2.0
876,3.0
877,1.0
878,0.0
879,3.0
880,2.0
881,3.0
882,0.0
883,3.0
884,0.0
885,5.0
886,0.0
887,4.0
888,2.0
889,3.0
890,2.0
891,7.0
892,7.0
893,5.0
894,5.0
895,1.0
896,7.0
897,1.0
898,4.0
899,5.0
900,1.0
901,2.0
902,-1.0
903,4.0
904,2.0
905,9.0
906,0.0
907,-1.0
908,1.0
909,1.0
910,3.0
911,3.0
912,4.0
913,3.0
914,4.0
915,3.0
916,1.0
917,4.0
918,1.0
919,1.0
920,7.0
921,0.0
922,0.0
923,3.0
924,3.0
925,0.0
926,3.0
927,1.0
928,0.0
929,1.0
930,2.0
931,0.0
932,1.0
933,2.0
934,3.0
935,2.0
936,3.0
937,3.0
938,1.0
939,2.0
940,3.0
941,2.0
942,2.0
943,7.0
944,1.0
945,0.0
946,0.0
947,5.0
948,0.0
949,7.0
950,0.0
951,2.0
952,2.0
953,7.0
954,2.0
955,4.0
956,9.0
957,1.0
958,9.0
959,1.0
960,3.0
961,4.0
962,8.0
963,-1.0
964,3.0
965,4.0
966,7.0
967,3.0
968,7.0
969,4.0
970,6.0
971,5.0
972,2.0
973,6.0
974,1.0
975,1.0
976,3.0
977,2.0
978,5.0
979,4.0
980,3.0
981,3.0
982,4.0
983,0.0
984,4.0
985,2.0
986,8.0
987,4.0
988,4.0
989,2.0
990,2.0
991,1.0
992,4.0
993,3.0
994,2.0
995,2.0
996,1.0
997,2.0
998,4.0
999,3.0
1000,8.0
1001,1.0
1002,1.0
1003,7.0
1004,7.0
1005,1.0
1006,2.0
1007,5.0
1008,1.0
1009,0.0
1010,-3.0
1011,4.0
1012,0.0
1013,5.0
1014,3.0
1015,3.0
1016,3.0
1017,4.0
1018,4.0
1019,3.0
1020,8.0
1021,3.0
1022,4.0
1023,0.0
1024,0.0
1025,5.0
1026,1.0
1027,0.0
1028,5.0
1029,6.0
1030,1.0
1031,2.0
1032,3.0
1033,2.0
1034,2.0
1035,10.0
1036,4.0
1037,2.0
1038,2.0
1039,0.0
1040,4.0
1041,4.0
1042,2.0
1043,1.0
1044,4.0
1045,4.0
1046,1.0
1047,8.0
1048,2.0
1049,13.0
1050,1.0
1051,0.0
1052,7.0
1053,3.0
1054,7.0
1055,6.0
1056,6.0
1057,2.0
1058,5.0
1059,4.0
1060,1.0
1061,0.0
1062,3.0
1063,5.0
1064,1.0
1065,5.0
1066,0.0
1067,3.0
1068,1.0
1069,4.0
1070,0.0
1071,3.0
1072,4.0
1073,1.0
1074,1.0
1075,0.0
1076,0.0
1077,1.0
1078,1.0
1079,3.0
1080,3.0
1081,4.0
1082,4.0
1083,5.0
1084,2.0
1085,2.0
1086,0.0
1087,6.0
1088,4.0
1089,3.0
1090,4.0
1091,2.0
1092,2.0
1093,4.0
1094,4.0
1095,2.0
1096,0.0
1097,2.0
1098,10.0
1099,1.0
1100,1.0
1101,2.0
1102,1.0
1103,3.0
1104,4.0
1105,4.0
1106,3.0
1107,5.0
1108,6.0
1109,6.0
1110,9.0
1111,0.0
1112,6.0
1113,1.0
1114,1.0
1115,8.0
1116,0.0
1117,2.0
1118,5.0
1119,2.0
1120,4.0
1121,7.0
1122,7.0
1123,3.0
1124,5.0
1125,2.0
1126,7.0
1127,4.0
1128,1.0
1129,5.0
1130,5.0
1131,3.0
1132,2.0
1133,2.0
1134,7.0
1135,5.0
1136,2.0
1137,2.0
1138,3.0
1139,6.0
1140,-1.0
1141,4.0
1142,2.0
1143,0.0
1144,2.0
1145,4.0
1146,3.0
1147,3.0
1148,0.0
1149,5.0
1150,1.0
1151,3.0
1152,5.0
1153,3.0
1154,4.0
1155,-1.0
1156,2.0
1157,7.0
1158,0.0
1159,6.0
1160,5.0
1161,0.0
1162,2.0
1163,2.0
1164,5.0
1165,6.0
1166,5.0
1167,2.0
1168,1.0
1169,1.0
1170,0.0
1171,3.0
1172,3.0
1173,2.0
1174,0.0
1175,0.0
1176,2.0
1177,2.0
1178,0.0
1179,4.0
1180,2.0
1181,2.0
1182,7.0
1183,5.0
1184,3.0
1185,6.0
1186,2.0
1187,2.0
1188,-2.0
1189,1.0
1190,4.0
1191,1.0
1192,2.0
1193,7.0
1194,3.0
1195,1.0
1196,6.0
1197,3.0
1198,1.0
1199,5.0
